"c_name","source","r_id","r_year","r_month","r_swt","r_female","p_ideology","p_interest","p_economy","d_essential","core_values","c_govern","i_trust"
"Algeria","ArabBarometer",3988,"2020","October",0.112971268783112,"Not Female",NA,"At least once daily",NA,"Not at all Essential",NA,NA,NA
"Algeria","ArabBarometer",9948,"2020","October",4,"Female",NA,"At least once daily","Good","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3416,"2020","October",1.51871182146863,"Female",NA,"I do not use the Internet","Very Good","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",3012,"2020","October",4,"Not Female",NA,"I do not use the Internet","Good","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",9924,"2020","October",2.72437070204819,"Female",NA,"I do not use the Internet","Very Bad","Somewhat Essential",NA,"Somewhat Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",4163,"2020","October",4,"Female",NA,"At least once daily","Good","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",3449,"2020","October",4,"Female",NA,"I do not use the Internet","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",2986,"2020","October",4,"Not Female",NA,"I do not use the Internet","Bad","Absolutely Essential",NA,"Somewhat Disagree","Not a lot of trust"
"Algeria","ArabBarometer",3069,"2020","October",4,"Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",6770,"2020","October",3.59298572903374,"Not Female",NA,"I do not use the Internet","Bad","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",9899,"2020","October",0.497393355637287,"Not Female",NA,"I do not use the Internet","Very Bad","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",6392,"2020","October",0.873721747424865,"Not Female",NA,"I do not use the Internet","Very Bad","Absolutely Essential",NA,"Strongly Disagree","No trust at all"
"Algeria","ArabBarometer",6863,"2020","October",4,"Not Female",NA,"I do not use the Internet","Bad","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3293,"2020","October",1.2422056526805,"Not Female",NA,"At least once daily","Very Bad","Not Very Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",5787,"2020","October",1.63932509893341,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",7187,"2020","October",4,"Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3936,"2020","October",3.74962291915182,"Not Female",NA,"Once a week","Good","Absolutely Essential",NA,NA,"No trust at all"
"Algeria","ArabBarometer",3445,"2020","October",2.68721517548905,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",7052,"2020","October",0.873341601505306,"Not Female",NA,"I do not use the Internet","Very Good","Absolutely Essential",NA,NA,"A great deal of trust"
"Algeria","ArabBarometer",4955,"2020","October",0.477649352137125,"Not Female",NA,"I do not use the Internet","Bad","Absolutely Essential",NA,"Somewhat Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",3169,"2020","October",4,"Not Female",NA,"Once a week","Bad","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",3103,"2020","October",4,"Not Female",NA,"I do not use the Internet","Good","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2114,"2020","October",2.21299438217934,"Not Female",NA,"I do not use the Internet","Good","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",4261,"2020","October",4,"Female",NA,"Once a week","Good","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",2947,"2020","October",3.43457596341949,"Not Female",NA,"Several times a week","Very Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",7472,"2020","October",1.1866158709474,"Not Female",NA,"I do not use the Internet","Very Good","Absolutely Essential",NA,NA,"A great deal of trust"
"Algeria","ArabBarometer",3992,"2020","October",4,"Female",NA,"At least once daily","Very Good","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",4204,"2020","October",1.25839901927098,"Not Female",NA,"I do not use the Internet","Very Bad","Absolutely Essential",NA,"Somewhat Disagree","No trust at all"
"Algeria","ArabBarometer",2989,"2020","October",0.229927563529003,"Not Female",NA,"I do not use the Internet","Good","Somewhat Essential",NA,"Somewhat Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",9512,"2020","October",1.2422056526805,"Not Female",NA,"Throughout the day","Bad",NA,NA,NA,"A great deal of trust"
"Algeria","ArabBarometer",2882,"2020","October",0.702047393386607,"Female",NA,"I do not use the Internet","Bad","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3062,"2020","October",2.6337818327971,"Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3330,"2020","October",0.229927563529003,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",3829,"2020","October",4,"Female",NA,"At least once daily","Very Bad","Not Very Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",2780,"2020","October",3.79287818793613,"Female",NA,"I do not use the Internet","Good","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",2010,"2020","October",4,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,NA,"A great deal of trust"
"Algeria","ArabBarometer",3072,"2020","October",1.2422056526805,"Not Female",NA,"I do not use the Internet","Good","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3744,"2020","October",2.38691576566325,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",2191,"2020","October",4,"Female",NA,"Throughout the day","Very Bad","Not at all Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",3841,"2020","October",0.504714261122763,"Not Female",NA,"I do not use the Internet","Very Good","Not at all Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",3559,"2020","October",0.307898959337186,"Not Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",9803,"2020","October",0.143124221354592,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",3639,"2020","October",0.504714261122763,"Not Female",NA,"I do not use the Internet","Good","Absolutely Essential",NA,"Strongly Disagree",NA
"Algeria","ArabBarometer",2769,"2020","October",0.504714261122763,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2223,"2020","October",0.751457434560905,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",3137,"2020","October",0.0810263195830577,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",9480,"2020","October",3.20425011881639,"Not Female",NA,"At least once daily","Good","Somewhat Essential",NA,"Somewhat Disagree","Not a lot of trust"
"Algeria","ArabBarometer",2235,"2020","October",0.405544823017871,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",4017,"2020","October",0.804706195702031,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Disagree","Not a lot of trust"
"Algeria","ArabBarometer",2712,"2020","October",0.307898959337186,"Not Female",NA,"Throughout the day","Good","Not Very Essential",NA,"Somewhat Disagree","A great deal of trust"
"Algeria","ArabBarometer",5397,"2020","October",0.504714261122763,"Not Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",3417,"2020","October",0.940120699369103,"Female",NA,"At least once daily","Very Bad","Absolutely Essential",NA,"Strongly Disagree","No trust at all"
"Algeria","ArabBarometer",4127,"2020","October",0.0453159761433703,"Not Female",NA,"Several times a week","Good","Somewhat Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",9858,"2020","October",0.263238874112296,"Not Female",NA,"Several times a week","Good","Not Very Essential",NA,"Somewhat Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",3366,"2020","October",0.704256279285215,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",3052,"2020","October",0.132819997533914,"Not Female",NA,"Throughout the day","Very Good","Not at all Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3905,"2020","October",0.106884417473483,"Not Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",9723,"2020","October",0.576338752240817,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3516,"2020","October",1.01432225279954,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",4068,"2020","October",0.144696902762003,"Not Female",NA,"At least once daily",NA,"Somewhat Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3674,"2020","October",0.877299342828659,"Female",NA,"Throughout the day","Bad","Not Very Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",9627,"2020","October",0.18875672257799,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",2554,"2020","October",0.217075893950022,"Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",9755,"2020","October",0.287324334912967,"Not Female",NA,"Several times a week","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",5113,"2020","October",0.744749388996762,"Not Female",NA,"At least once daily",NA,"Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2688,"2020","October",2.27397428671266,"Female",NA,"At least once daily","Very Bad","Absolutely Essential",NA,"Strongly Disagree","No trust at all"
"Algeria","ArabBarometer",2687,"2020","October",0.0810263195830577,"Not Female",NA,"Less than once a week","Bad","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",9975,"2020","October",0.140150765879033,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",1682,"2020","October",2.27397428671266,"Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Somewhat Disagree","Not a lot of trust"
"Algeria","ArabBarometer",5909,"2020","October",4,"Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",2477,"2020","October",1.09080432373595,"Not Female",NA,"Less than once a week","Bad","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",6936,"2020","October",2.15512456184592,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Somewhat Disagree","A great deal of trust"
"Algeria","ArabBarometer",3100,"2020","October",1.59432402671654,"Not Female",NA,"Throughout the day","Bad","Not at all Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",3581,"2020","October",0.217075893950022,"Female",NA,"I do not use the Internet","Good","Absolutely Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",9322,"2020","October",0.552808233342051,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",4179,"2020","October",0.431506537509526,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Disagree","A great deal of trust"
"Algeria","ArabBarometer",9279,"2020","October",0.314431380625203,"Not Female",NA,"Several times a week","Good","Not Very Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2664,"2020","October",1.09080432373595,"Not Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",2546,"2020","October",4,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",1824,"2020","October",1.4561286194655,"Female",NA,"Throughout the day","Very Bad","Not at all Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",4353,"2020","October",0.0622576230545299,"Not Female",NA,"Throughout the day","Very Good","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2268,"2020","October",1.09080432373595,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2581,"2020","October",0.565879568186955,"Female",NA,"Several times a week","Good","Absolutely Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",9729,"2020","October",3.86603660302376,"Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",2699,"2020","October",0.0531826466306716,"Not Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",2456,"2020","October",0.132819997533914,"Not Female",NA,"Several times a week","Bad",NA,NA,"Somewhat Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",2709,"2020","October",0.781738856262214,"Not Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",2308,"2020","October",0.075064811415959,"Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Strongly Disagree","A great deal of trust"
"Algeria","ArabBarometer",9283,"2020","October",0.175281085807151,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",6047,"2020","October",1.01506701906548,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",3117,"2020","October",0.321280403792954,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",5481,"2020","October",0.307898959337186,"Not Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",3642,"2020","October",0.281611096988748,"Female",NA,"I do not use the Internet","Good","Somewhat Essential",NA,"Strongly Agree","A great deal of trust"
